mem_used;cpu_used;disc_used;date
86;57;41;23/09/2021 13:59
86;55;41;23/09/2021 13:59
86;40;41;23/09/2021 13:59
86;39;41;23/09/2021 13:59
86;42;41;23/09/2021 13:59
86;42;41;23/09/2021 13:59
86;54;41;23/09/2021 13:59
86;55;41;23/09/2021 13:59
86;57;41;23/09/2021 13:59
86;56;41;23/09/2021 13:59
86;51;41;23/09/2021 13:59
86;51;41;23/09/2021 13:59
86;49;41;23/09/2021 13:59
86;50;41;23/09/2021 13:59
86;48;41;23/09/2021 13:59
86;49;41;23/09/2021 13:59
86;44;41;23/09/2021 13:59
86;44;41;23/09/2021 13:59
86;48;41;23/09/2021 13:59
86;48;41;23/09/2021 13:59
86;63;41;23/09/2021 13:59
86;65;41;23/09/2021 13:59
86;55;41;23/09/2021 13:59
86;54;41;23/09/2021 13:59
86;52;41;23/09/2021 13:59
86;51;41;23/09/2021 13:59
86;57;41;23/09/2021 14:00
86;57;41;23/09/2021 14:00
86;45;41;23/09/2021 14:00
86;44;41;23/09/2021 14:00
87;24;41;23/09/2021 14:00
87;23;41;23/09/2021 14:00
82;27;41;23/09/2021 14:00
82;27;41;23/09/2021 14:00
76;40;41;23/09/2021 14:00
75;42;41;23/09/2021 14:00
72;29;41;23/09/2021 14:00
72;28;41;23/09/2021 14:00
47;23;41;23/09/2021 14:00
47;23;41;23/09/2021 14:00
47;12;41;23/09/2021 14:00
47;11;41;23/09/2021 14:00
47;9;41;23/09/2021 14:00
47;9;41;23/09/2021 14:00
47;12;41;23/09/2021 14:00
47;12;41;23/09/2021 14:00
48;9;41;23/09/2021 14:00
48;9;41;23/09/2021 14:00
48;11;41;23/09/2021 14:00
48;12;41;23/09/2021 14:00
48;9;41;23/09/2021 14:00
48;9;41;23/09/2021 14:00
48;7;41;23/09/2021 14:00
48;7;41;23/09/2021 14:00
48;7;41;23/09/2021 14:00
48;7;41;23/09/2021 14:00
49;12;41;23/09/2021 14:00
49;12;41;23/09/2021 14:00
49;12;41;23/09/2021 14:00
49;12;41;23/09/2021 14:00
49;11;41;23/09/2021 14:00
49;11;41;23/09/2021 14:00
49;8;41;23/09/2021 14:00
49;8;41;23/09/2021 14:00
49;12;41;23/09/2021 14:00
49;12;41;23/09/2021 14:00
49;4;41;23/09/2021 14:00
49;4;41;23/09/2021 14:00
49;7;41;23/09/2021 14:00
49;7;41;23/09/2021 14:00
49;9;41;23/09/2021 14:00
49;9;41;23/09/2021 14:00
49;6;41;23/09/2021 14:00
49;6;41;23/09/2021 14:00
49;10;41;23/09/2021 14:00
49;10;41;23/09/2021 14:00
49;14;41;23/09/2021 14:00
49;14;41;23/09/2021 14:00
49;12;41;23/09/2021 14:00
49;12;41;23/09/2021 14:00
50;11;41;23/09/2021 14:00
50;11;41;23/09/2021 14:00
50;11;41;23/09/2021 14:00
50;11;41;23/09/2021 14:00
51;19;41;23/09/2021 14:01
52;14;41;23/09/2021 14:01
51;21;41;23/09/2021 14:01
51;11;41;23/09/2021 14:01
51;8;41;23/09/2021 14:01
51;4;41;23/09/2021 14:01
51;4;41;23/09/2021 14:01
