mem_used,cpu_used,disc_used,date
"95,55,41,""2021-09-23 13:53:33"""
"95,48,41,""2021-09-23 13:53:35"""
"95,47,41,""2021-09-23 13:53:35"""
"95,43,41,""2021-09-23 13:53:37"""
"95,45,41,""2021-09-23 13:53:37"""
"95,53,41,""2021-09-23 13:53:39"""
"95,52,41,""2021-09-23 13:53:39"""
"96,62,41,""2021-09-23 13:53:41"""
"96,61,41,""2021-09-23 13:53:41"""
"95,46,41,""2021-09-23 13:53:43"""
"95,46,41,""2021-09-23 13:53:43"""
"95,42,41,""2021-09-23 13:53:45"""
"95,44,41,""2021-09-23 13:53:45"""
"95,43,41,""2021-09-23 13:53:48"""
"95,41,41,""2021-09-23 13:53:48"""
"94,62,41,""2021-09-23 13:53:50"""
"94,61,41,""2021-09-23 13:53:50"""
"91,46,41,""2021-09-23 13:53:52"""
"91,46,41,""2021-09-23 13:53:52"""
"87,56,41,""2021-09-23 13:53:54"""
"87,57,41,""2021-09-23 13:53:54"""
"86,60,41,""2021-09-23 13:53:56"""
"86,60,41,""2021-09-23 13:53:56"""
"86,64,41,""2021-09-23 13:53:58"""
"86,65,41,""2021-09-23 13:53:58"""
"86,50,41,""2021-09-23 13:54:00"""
"86,47,41,""2021-09-23 13:54:00"""
"86,40,41,""2021-09-23 13:54:02"""
"86,41,41,""2021-09-23 13:54:03"""
"86,42,41,""2021-09-23 13:54:05"""
"86,45,41,""2021-09-23 13:54:05"""
"86,50,41,""2021-09-23 13:54:07"""
"86,47,41,""2021-09-23 13:54:07"""
"86,50,41,""2021-09-23 13:54:09"""
"86,50,41,""2021-09-23 13:54:09"""
"86,47,41,""2021-09-23 13:54:11"""
"86,48,41,""2021-09-23 13:54:11"""
"86,46,41,""2021-09-23 13:54:13"""
"86,46,41,""2021-09-23 13:54:13"""
"86,53,41,""2021-09-23 13:54:15"""
"86,53,41,""2021-09-23 13:54:15"""
"86,54,41,""2021-09-23 13:54:17"""
"86,54,41,""2021-09-23 13:54:18"""
"86,45,41,""2021-09-23 13:54:20"""
"86,46,41,""2021-09-23 13:54:20"""
"86,40,41,""2021-09-23 13:54:22"""
"86,39,41,""2021-09-23 13:54:22"""
"87,46,41,""2021-09-23 13:54:24"""
"87,49,41,""2021-09-23 13:54:24"""
"85,52,41,""2021-09-23 13:54:26"""
"85,50,41,""2021-09-23 13:54:26"""
"85,46,41,""2021-09-23 13:54:28"""
"85,46,41,""2021-09-23 13:54:28"""
"85,39,41,""2021-09-23 13:54:30"""
"85,37,41,""2021-09-23 13:54:30"""
"85,43,41,""2021-09-23 13:54:32"""
"85,45,41,""2021-09-23 13:54:32"""
"85,54,41,""2021-09-23 13:54:34"""
"85,54,41,""2021-09-23 13:54:35"""
"85,41,41,""2021-09-23 13:54:37"""
"85,39,41,""2021-09-23 13:54:37"""
"85,46,41,""2021-09-23 13:54:39"""
"85,48,41,""2021-09-23 13:54:39"""
"85,44,41,""2021-09-23 13:54:41"""
"85,45,41,""2021-09-23 13:54:41"""
"85,60,41,""2021-09-23 13:54:43"""
"85,63,41,""2021-09-23 13:54:43"""
"85,66,41,""2021-09-23 13:54:45"""
"85,63,41,""2021-09-23 13:54:45"""
"85,38,41,""2021-09-23 13:54:47"""
"85,38,41,""2021-09-23 13:54:47"""
"85,42,41,""2021-09-23 13:54:49"""
"85,41,41,""2021-09-23 13:54:50"""
"86,47,41,""2021-09-23 13:54:52"""
"86,48,41,""2021-09-23 13:54:52"""
"86,53,41,""2021-09-23 13:54:54"""
"86,53,41,""2021-09-23 13:54:54"""
"86,44,41,""2021-09-23 13:54:56"""
"86,43,41,""2021-09-23 13:54:56"""
"86,44,41,""2021-09-23 13:54:58"""
"86,45,41,""2021-09-23 13:54:58"""
"86,49,41,""2021-09-23 13:55:00"""
"86,49,41,""2021-09-23 13:55:00"""
"86,52,41,""2021-09-23 13:55:02"""
"86,52,41,""2021-09-23 13:55:02"""
"86,54,41,""2021-09-23 13:55:04"""
"86,54,41,""2021-09-23 13:55:05"""
"86,44,41,""2021-09-23 13:55:07"""
"86,43,41,""2021-09-23 13:55:07"""
"86,41,41,""2021-09-23 13:55:09"""
"86,41,41,""2021-09-23 13:55:09"""
"87,61,41,""2021-09-23 13:55:11"""
"87,64,41,""2021-09-23 13:55:11"""
"87,79,41,""2021-09-23 13:55:13"""
"87,78,41,""2021-09-23 13:55:13"""
"87,69,41,""2021-09-23 13:55:15"""
"87,68,41,""2021-09-23 13:55:15"""
"87,43,41,""2021-09-23 13:55:17"""
"87,42,41,""2021-09-23 13:55:17"""
"88,43,41,""2021-09-23 13:55:19"""
"87,43,41,""2021-09-23 13:55:20"""
"87,45,41,""2021-09-23 13:55:21"""
"87,46,41,""2021-09-23 13:55:22"""
"87,54,41,""2021-09-23 13:55:24"""
"87,54,41,""2021-09-23 13:55:24"""
"87,46,41,""2021-09-23 13:55:26"""
"87,45,41,""2021-09-23 13:55:26"""
"87,41,41,""2021-09-23 13:55:28"""
"87,43,41,""2021-09-23 13:55:28"""
"87,45,41,""2021-09-23 13:55:30"""
"87,45,41,""2021-09-23 13:55:30"""
"87,60,41,""2021-09-23 13:55:32"""
"87,61,41,""2021-09-23 13:55:32"""
"87,60,41,""2021-09-23 13:55:34"""
"87,60,41,""2021-09-23 13:55:34"""
"87,52,41,""2021-09-23 13:55:36"""
"87,50,41,""2021-09-23 13:55:37"""
"86,50,41,""2021-09-23 13:55:39"""
"86,49,41,""2021-09-23 13:55:39"""
"87,43,41,""2021-09-23 13:55:41"""
"87,44,41,""2021-09-23 13:55:41"""
"87,59,41,""2021-09-23 13:55:43"""
"87,62,41,""2021-09-23 13:55:43"""
"87,64,41,""2021-09-23 13:55:45"""
"87,61,41,""2021-09-23 13:55:45"""
"87,49,41,""2021-09-23 13:55:47"""
"87,49,41,""2021-09-23 13:55:47"""
"87,47,41,""2021-09-23 13:55:49"""
"87,48,41,""2021-09-23 13:55:49"""
"87,50,41,""2021-09-23 13:55:51"""
"87,52,41,""2021-09-23 13:55:52"""
"87,57,41,""2021-09-23 13:55:54"""
"87,56,41,""2021-09-23 13:55:54"""
"87,50,41,""2021-09-23 13:55:56"""
"87,50,41,""2021-09-23 13:55:56"""
"87,43,41,""2021-09-23 13:55:58"""
"87,45,41,""2021-09-23 13:55:58"""
"87,47,41,""2021-09-23 13:56:00"""
"87,44,41,""2021-09-23 13:56:00"""
"87,46,41,""2021-09-23 13:56:02"""
"87,48,41,""2021-09-23 13:56:02"""
"87,53,41,""2021-09-23 13:56:04"""
"87,53,41,""2021-09-23 13:56:04"""
"87,56,41,""2021-09-23 13:56:06"""
"87,55,41,""2021-09-23 13:56:07"""
"87,48,41,""2021-09-23 13:56:08"""
"87,46,41,""2021-09-23 13:56:09"""
"87,44,41,""2021-09-23 13:56:11"""
"87,45,41,""2021-09-23 13:56:11"""
"87,45,41,""2021-09-23 13:56:13"""
"87,46,41,""2021-09-23 13:56:13"""
"87,59,41,""2021-09-23 13:56:15"""
"87,60,41,""2021-09-23 13:56:15"""
"87,56,41,""2021-09-23 13:56:17"""
"87,54,41,""2021-09-23 13:56:17"""
"87,68,41,""2021-09-23 13:56:19"""
"87,67,41,""2021-09-23 13:56:19"""
"87,44,41,""2021-09-23 13:56:21"""
"87,43,41,""2021-09-23 13:56:22"""
"87,39,41,""2021-09-23 13:56:23"""
"87,42,41,""2021-09-23 13:56:24"""
"87,54,41,""2021-09-23 13:56:26"""
"87,54,41,""2021-09-23 13:56:26"""
"87,57,41,""2021-09-23 13:56:28"""
"87,58,41,""2021-09-23 13:56:28"""
"87,58,41,""2021-09-23 13:56:30"""
"87,55,41,""2021-09-23 13:56:30"""
"87,44,41,""2021-09-23 13:56:32"""
"87,45,41,""2021-09-23 13:56:32"""
"87,46,41,""2021-09-23 13:56:34"""
"87,47,41,""2021-09-23 13:56:34"""
"87,53,41,""2021-09-23 13:56:36"""
"87,53,41,""2021-09-23 13:56:37"""
"87,63,41,""2021-09-23 13:56:38"""
"87,64,41,""2021-09-23 13:56:39"""
"87,69,41,""2021-09-23 13:56:41"""
"87,71,41,""2021-09-23 13:56:41"""
"87,77,41,""2021-09-23 13:56:43"""
"87,75,41,""2021-09-23 13:56:43"""
"87,67,41,""2021-09-23 13:56:45"""
"87,67,41,""2021-09-23 13:56:45"""
"87,78,41,""2021-09-23 13:56:47"""
"87,81,41,""2021-09-23 13:56:47"""
"87,88,41,""2021-09-23 13:56:49"""
"87,86,41,""2021-09-23 13:56:49"""
"87,78,41,""2021-09-23 13:56:51"""
"87,80,41,""2021-09-23 13:56:52"""
"88,79,41,""2021-09-23 13:56:54"""
"88,76,41,""2021-09-23 13:56:54"""
"88,63,41,""2021-09-23 13:56:56"""
"88,62,41,""2021-09-23 13:56:56"""
"88,57,41,""2021-09-23 13:56:58"""
"88,58,41,""2021-09-23 13:56:58"""
"88,63,41,""2021-09-23 13:57:00"""
"88,64,41,""2021-09-23 13:57:00"""
"88,68,41,""2021-09-23 13:57:02"""
"88,68,41,""2021-09-23 13:57:02"""
"88,65,41,""2021-09-23 13:57:04"""
"88,66,41,""2021-09-23 13:57:05"""
"88,69,41,""2021-09-23 13:57:06"""
"88,69,41,""2021-09-23 13:57:07"""
"88,51,41,""2021-09-23 13:57:09"""
"88,49,41,""2021-09-23 13:57:09"""
"88,41,41,""2021-09-23 13:57:11"""
"88,41,41,""2021-09-23 13:57:11"""
"88,53,41,""2021-09-23 13:57:13"""
"88,55,41,""2021-09-23 13:57:13"""
"89,68,41,""2021-09-23 13:57:15"""
"89,67,41,""2021-09-23 13:57:15"""
"89,61,41,""2021-09-23 13:57:17"""
"89,64,41,""2021-09-23 13:57:17"""
"89,67,41,""2021-09-23 13:57:19"""
"89,64,41,""2021-09-23 13:57:19"""
"89,46,41,""2021-09-23 13:57:21"""
"89,46,41,""2021-09-23 13:57:22"""
"89,51,41,""2021-09-23 13:57:24"""
"89,50,41,""2021-09-23 13:57:24"""
"89,54,41,""2021-09-23 13:57:26"""
"89,56,41,""2021-09-23 13:57:26"""
"89,56,41,""2021-09-23 13:57:28"""
"89,55,41,""2021-09-23 13:57:28"""
"89,58,41,""2021-09-23 13:57:30"""
"89,58,41,""2021-09-23 13:57:30"""
"89,53,41,""2021-09-23 13:57:32"""
"89,51,41,""2021-09-23 13:57:32"""
"89,36,41,""2021-09-23 13:57:34"""
"89,35,41,""2021-09-23 13:57:35"""
"89,40,41,""2021-09-23 13:57:36"""
"89,42,41,""2021-09-23 13:57:37"""
"89,56,41,""2021-09-23 13:57:39"""
"89,57,41,""2021-09-23 13:57:39"""
"89,58,41,""2021-09-23 13:57:41"""
"89,59,41,""2021-09-23 13:57:41"""
"89,56,41,""2021-09-23 13:57:43"""
"89,57,41,""2021-09-23 13:57:43"""
"89,49,41,""2021-09-23 13:57:45"""
"89,45,41,""2021-09-23 13:57:45"""
"89,39,41,""2021-09-23 13:57:47"""
"89,40,41,""2021-09-23 13:57:47"""
"89,56,41,""2021-09-23 13:57:49"""
"89,58,41,""2021-09-23 13:57:49"""
"89,55,41,""2021-09-23 13:57:51"""
"89,54,41,""2021-09-23 13:57:52"""
"89,57,41,""2021-09-23 13:57:54"""
"89,59,41,""2021-09-23 13:57:54"""
"89,57,41,""2021-09-23 13:57:56"""
"89,57,41,""2021-09-23 13:57:56"""
"89,46,41,""2021-09-23 13:57:58"""
"89,44,41,""2021-09-23 13:57:58"""
"89,51,41,""2021-09-23 13:58:00"""
"89,54,41,""2021-09-23 13:58:00"""
"89,53,41,""2021-09-23 13:58:02"""
"89,54,41,""2021-09-23 13:58:02"""
"89,58,41,""2021-09-23 13:58:04"""
"89,58,41,""2021-09-23 13:58:04"""
"89,55,41,""2021-09-23 13:58:06"""
"89,53,41,""2021-09-23 13:58:07"""
"89,52,41,""2021-09-23 13:58:09"""
"89,54,41,""2021-09-23 13:58:09"""
"89,46,41,""2021-09-23 13:58:11"""
"89,44,41,""2021-09-23 13:58:11"""
"89,44,41,""2021-09-23 13:58:13"""
"89,43,41,""2021-09-23 13:58:13"""
"89,45,41,""2021-09-23 13:58:15"""
"89,48,41,""2021-09-23 13:58:15"""
"90,54,41,""2021-09-23 13:58:17"""
"90,54,41,""2021-09-23 13:58:17"""
"91,75,41,""2021-09-23 13:58:19"""
"91,77,41,""2021-09-23 13:58:19"""
"91,65,41,""2021-09-23 13:58:21"""
"91,65,41,""2021-09-23 13:58:22"""
"91,61,41,""2021-09-23 13:58:24"""
"91,58,41,""2021-09-23 13:58:24"""
"91,47,41,""2021-09-23 13:58:26"""
"91,46,41,""2021-09-23 13:58:26"""
"91,48,41,""2021-09-23 13:58:28"""
"91,49,41,""2021-09-23 13:58:28"""
"91,64,41,""2021-09-23 13:58:30"""
"91,63,41,""2021-09-23 13:58:30"""
"91,61,41,""2021-09-23 13:58:32"""
"91,61,41,""2021-09-23 13:58:32"""
"91,60,41,""2021-09-23 13:58:34"""
"91,58,41,""2021-09-23 13:58:34"""
"91,52,41,""2021-09-23 13:58:36"""
"91,53,41,""2021-09-23 13:58:37"""
"91,55,41,""2021-09-23 13:58:39"""
"91,56,41,""2021-09-23 13:58:39"""
"91,50,41,""2021-09-23 13:58:41"""
"91,50,41,""2021-09-23 13:58:41"""
"92,68,41,""2021-09-23 13:58:43"""
"92,69,41,""2021-09-23 13:58:43"""
"92,61,41,""2021-09-23 13:58:45"""
"92,58,41,""2021-09-23 13:58:45"""
"92,48,41,""2021-09-23 13:58:47"""
"92,49,41,""2021-09-23 13:58:47"""
"92,59,41,""2021-09-23 13:58:49"""
"92,60,41,""2021-09-23 13:58:49"""
"91,58,41,""2021-09-23 13:58:51"""
"91,56,41,""2021-09-23 13:58:52"""
"91,40,41,""2021-09-23 13:58:54"""
"91,41,41,""2021-09-23 13:58:54"""
"87,67,41,""2021-09-23 13:58:56"""
"87,68,41,""2021-09-23 13:58:56"""
"85,61,41,""2021-09-23 13:58:58"""
"85,59,41,""2021-09-23 13:58:58"""
"85,56,41,""2021-09-23 13:59:00"""
"85,57,41,""2021-09-23 13:59:00"""
"86,53,41,""2021-09-23 13:59:02"""
"86,52,41,""2021-09-23 13:59:02"""
"86,50,41,""2021-09-23 13:59:04"""
"86,49,41,""2021-09-23 13:59:04"""
"86,42,41,""2021-09-23 13:59:06"""
"86,43,41,""2021-09-23 13:59:07"""
"86,47,41,""2021-09-23 13:59:08"""
"86,48,41,""2021-09-23 13:59:09"""
"86,57,41,""2021-09-23 13:59:11"""
"86,59,41,""2021-09-23 13:59:11"""
"86,53,41,""2021-09-23 13:59:13"""
"86,50,41,""2021-09-23 13:59:13"""
"86,51,41,""2021-09-23 13:59:15"""
"86,51,41,""2021-09-23 13:59:15"""
"86,50,41,""2021-09-23 13:59:17"""
"86,50,41,""2021-09-23 13:59:17"""
"87,52,41,""2021-09-23 13:59:19"""
"87,52,41,""2021-09-23 13:59:19"""
"86,48,41,""2021-09-23 13:59:21"""
"86,48,41,""2021-09-23 13:59:21"""
"86,42,41,""2021-09-23 13:59:23"""
"86,43,41,""2021-09-23 13:59:24"""
"86,54,41,""2021-09-23 13:59:26"""
"86,54,41,""2021-09-23 13:59:26"""
"86,57,41,""2021-09-23 13:59:28"""
"86,58,41,""2021-09-23 13:59:28"""
"86,64,41,""2021-09-23 13:59:30"""
"86,66,41,""2021-09-23 13:59:30"""
"86,57,41,""2021-09-23 13:59:32"""
"86,55,41,""2021-09-23 13:59:32"""
"86,40,41,""2021-09-23 13:59:34"""
"86,39,41,""2021-09-23 13:59:34"""
"86,42,41,""2021-09-23 13:59:36"""
"86,42,41,""2021-09-23 13:59:36"""
"86,54,41,""2021-09-23 13:59:38"""
"86,55,41,""2021-09-23 13:59:39"""
"86,57,41,""2021-09-23 13:59:41"""
"86,56,41,""2021-09-23 13:59:41"""
"86,51,41,""2021-09-23 13:59:43"""
"86,51,41,""2021-09-23 13:59:43"""
"86,49,41,""2021-09-23 13:59:45"""
"86,50,41,""2021-09-23 13:59:45"""
"86,48,41,""2021-09-23 13:59:47"""
"86,49,41,""2021-09-23 13:59:47"""
"86,44,41,""2021-09-23 13:59:49"""
"86,44,41,""2021-09-23 13:59:49"""
"86,48,41,""2021-09-23 13:59:51"""
"86,48,41,""2021-09-23 13:59:51"""
"86,63,41,""2021-09-23 13:59:53"""
"86,65,41,""2021-09-23 13:59:54"""
"86,55,41,""2021-09-23 13:59:56"""
"86,54,41,""2021-09-23 13:59:56"""
"86,52,41,""2021-09-23 13:59:58"""
"86,51,41,""2021-09-23 13:59:58"""
"86,57,41,""2021-09-23 14:00:00"""
"86,57,41,""2021-09-23 14:00:00"""
"86,45,41,""2021-09-23 14:00:02"""
"86,44,41,""2021-09-23 14:00:02"""
"87,24,41,""2021-09-23 14:00:04"""
"87,23,41,""2021-09-23 14:00:04"""
"82,27,41,""2021-09-23 14:00:06"""
"82,27,41,""2021-09-23 14:00:06"""
"76,40,41,""2021-09-23 14:00:08"""
"75,42,41,""2021-09-23 14:00:08"""
"72,29,41,""2021-09-23 14:00:10"""
"72,28,41,""2021-09-23 14:00:10"""
"47,23,41,""2021-09-23 14:00:12"""
"47,23,41,""2021-09-23 14:00:13"""
"47,12,41,""2021-09-23 14:00:15"""
"47,11,41,""2021-09-23 14:00:15"""
"47,9,41,""2021-09-23 14:00:17"""
"47,9,41,""2021-09-23 14:00:17"""
"47,12,41,""2021-09-23 14:00:19"""
"47,12,41,""2021-09-23 14:00:19"""
"48,9,41,""2021-09-23 14:00:21"""
"48,9,41,""2021-09-23 14:00:21"""
"48,11,41,""2021-09-23 14:00:23"""
"48,12,41,""2021-09-23 14:00:23"""
"48,9,41,""2021-09-23 14:00:25"""
"48,9,41,""2021-09-23 14:00:25"""
"48,7,41,""2021-09-23 14:00:27"""
"48,7,41,""2021-09-23 14:00:27"""
"48,7,41,""2021-09-23 14:00:29"""
"48,7,41,""2021-09-23 14:00:29"""
"49,12,41,""2021-09-23 14:00:31"""
"49,12,41,""2021-09-23 14:00:31"""
"49,12,41,""2021-09-23 14:00:33"""
"49,12,41,""2021-09-23 14:00:33"""
"49,11,41,""2021-09-23 14:00:35"""
"49,11,41,""2021-09-23 14:00:35"""
"49,8,41,""2021-09-23 14:00:38"""
"49,8,41,""2021-09-23 14:00:38"""
"49,12,41,""2021-09-23 14:00:40"""
"49,12,41,""2021-09-23 14:00:40"""
"49,4,41,""2021-09-23 14:00:42"""
"49,4,41,""2021-09-23 14:00:42"""
"49,7,41,""2021-09-23 14:00:44"""
"49,7,41,""2021-09-23 14:00:44"""
"49,9,41,""2021-09-23 14:00:46"""
"49,9,41,""2021-09-23 14:00:46"""
"49,6,41,""2021-09-23 14:00:48"""
"49,6,41,""2021-09-23 14:00:48"""
"49,10,41,""2021-09-23 14:00:50"""
"49,10,41,""2021-09-23 14:00:50"""
"49,14,41,""2021-09-23 14:00:52"""
"49,14,41,""2021-09-23 14:00:52"""
"49,12,41,""2021-09-23 14:00:54"""
"49,12,41,""2021-09-23 14:00:54"""
"50,11,41,""2021-09-23 14:00:56"""
"50,11,41,""2021-09-23 14:00:56"""
"50,11,41,""2021-09-23 14:00:59"""
"50,11,41,""2021-09-23 14:00:59"""
"51,19,41,""2021-09-23 14:01:01"""
"52,14,41,""2021-09-23 14:01:03"""
"51,21,41,""2021-09-23 14:01:05"""
"51,11,41,""2021-09-23 14:01:07"""
"51,8,41,""2021-09-23 14:01:09"""
"51,4,41,""2021-09-23 14:01:11"""
"51,4,41,""2021-09-23 14:01:13"""
